lat,lon,infra_type,infra_subtype,name,osm_id
24.5073638,83.0172906,industrial_zone,,,way/492512078
12.5131752,77.7878915,industrial_zone,,Gowdon,way/492712684
23.2702188,77.4363187,industrial_zone,,Sector I,way/493017762
16.8617067,74.1990397,industrial_zone,,Warana Suger Factory,way/493180298
23.2537414,77.4537225,industrial_zone,,CPRI Colony,way/493182555
23.2665393,77.4479792,industrial_zone,factory,Industrial Area Slums,way/493182777
23.2715764,77.4475585,industrial_zone,,New Industrial Area,way/493183151
31.9982339,76.8167053,industrial_zone,,,way/493723397
32.0127271,76.8250604,industrial_zone,,Winch Camp,way/493723398
31.9901288,76.8080404,power_plant,hydro,Shanan Power Project,way/493723417
21.1181347,73.3810414,industrial_zone,,,way/493860070
26.92124,84.8271633,industrial_zone,brickyard,,way/494295632
26.9298998,84.8231779,industrial_zone,brickyard,,way/494295639
26.9316322,84.8159634,industrial_zone,brickyard,,way/494295643
26.9293052,84.8178405,industrial_zone,brickyard,,way/494295645
24.5658798,81.1749414,industrial_zone,cement,Jaypee Rewa Plant Ltd.,way/494364002
24.5493095,81.1785042,industrial_zone,,Jaypee Soya & Mustard Processing Unit,way/494368526
24.5492149,81.1818127,industrial_zone,,,way/494368527
24.5515569,81.1817798,industrial_zone,,,way/494368528
24.5303071,81.1682745,industrial_zone,,Jaypee Bela Plant,way/494375548
24.5495268,81.1397251,industrial_zone,,,way/494384358
19.9774324,79.236102,industrial_zone,,MIDC Khutala,way/494582094
21.1140958,73.4075877,industrial_zone,,,way/494690923
21.1150928,73.3626953,industrial_zone,,,way/494699112
27.1990763,83.7845336,industrial_zone,brickyard,,way/494758942
27.1968393,83.7834083,industrial_zone,brickyard,,way/494758943
27.1986526,83.7803853,industrial_zone,brickyard,,way/494758944
27.1944383,83.7792463,industrial_zone,brickyard,,way/494758945
27.1953449,83.7769842,industrial_zone,brickyard,,way/494758946
27.1923243,83.777474,industrial_zone,brickyard,,way/494758947
27.1927867,83.7751254,industrial_zone,brickyard,,way/494758948
27.1874813,83.7762058,industrial_zone,brickyard,,way/494758949
27.187208,83.7799548,industrial_zone,brickyard,,way/494758950
22.6251543,75.7902687,power_plant,industrial,iim indore power generator,way/494912036
27.3726275,83.3983186,industrial_zone,brickworks,,way/495269631
27.3391756,83.3748419,industrial_zone,brickworks,,way/495273288
27.3475291,83.3790221,industrial_zone,brickworks,,way/495273297
27.3440847,83.420058,industrial_zone,brickworks,,way/495273314
18.8796409,73.1809304,industrial_zone,,,way/495585878
27.11048,78.5885475,industrial_zone,,Paddy Mill,way/495834664
30.7713713,75.4820265,industrial_zone,brickworks,,way/496366758
30.7683803,75.4884766,industrial_zone,brickworks,,way/496366759
30.7698485,75.4890006,industrial_zone,brickworks,,way/496366760
31.8388358,74.9411949,industrial_zone,brickworks,,way/496527685
31.7571615,74.9465368,industrial_zone,brickworks,,way/496527686
31.7482647,74.9474457,industrial_zone,brickworks,,way/496527687
20.2478203,72.8864839,industrial_zone,,,way/496627081
24.1856253,72.4347245,industrial_zone,,Food Corporation of India,way/496683045
31.3525259,74.7384459,industrial_zone,brickworks,,way/496767568
31.3232854,74.7181182,industrial_zone,brickworks,,way/496767573
31.2460635,74.7728689,industrial_zone,brickworks,,way/496767577
31.2450156,74.7666385,industrial_zone,brickworks,,way/496767578
31.244314,74.7751081,industrial_zone,brickworks,,way/496767579
24.1354,72.4414524,industrial_zone,,Banas Dairy,way/496869011
9.3570928,78.8549998,industrial_zone,,,way/496890803
30.9368875,74.6392197,industrial_zone,brickworks,,way/497002508
10.9571309,77.0082413,power_plant,waste,Composite Waste Management Centre,way/497319229
10.0958789,77.0346952,industrial_zone,,,way/498196764
10.0709116,77.045479,industrial_zone,,Sevenmallay Tea Factory,way/498196766
31.4636991,75.1454176,industrial_zone,brickworks,,way/498373862
31.4657334,75.1471353,industrial_zone,brickworks,,way/498373863
31.4636262,75.1418389,industrial_zone,brickworks,,way/498373864
31.4837865,75.1772732,industrial_zone,brickworks,,way/498373865
31.4566419,75.206648,industrial_zone,brickworks,,way/498373867
31.4712416,75.2090582,industrial_zone,brickworks,,way/498373870
31.5461149,75.2588006,industrial_zone,brickworks,,way/498373871
31.5305812,75.2865353,industrial_zone,brickworks,,way/498373873
31.5253555,75.2832094,industrial_zone,brickworks,,way/498373874
31.5700545,75.3313276,industrial_zone,brickworks,,way/498373875
31.5702412,75.3084975,industrial_zone,brickworks,,way/498373876
31.5692822,75.3059826,industrial_zone,brickworks,,way/498373877
31.5708973,75.3054951,industrial_zone,brickworks,,way/498373878
31.5752233,75.3033515,industrial_zone,brickworks,,way/498373879
31.5732473,75.3022418,industrial_zone,brickworks,,way/498373880
31.5791733,75.2965448,industrial_zone,brickworks,,way/498373881
31.5968164,75.3012466,industrial_zone,brickworks,,way/498373882
31.595256,75.3020371,industrial_zone,brickworks,,way/498373883
31.5450443,75.1381053,industrial_zone,brickworks,,way/498373884
31.5645371,75.2214483,industrial_zone,brickworks,,way/498373885
31.5730705,75.2207307,industrial_zone,brickworks,,way/498373886
31.5750044,75.2202051,industrial_zone,brickworks,,way/498373887
31.5759567,75.2397246,industrial_zone,brickworks,,way/498373888
31.5474715,75.2305409,industrial_zone,brickworks,,way/498373889
31.5142901,75.1769486,industrial_zone,brickworks,,way/498373890
31.5136625,75.1757584,industrial_zone,brickworks,,way/498373891
31.4896843,75.2092814,industrial_zone,brickworks,,way/498373892
31.490067,75.2593588,industrial_zone,brickworks,,way/498373893
31.4861488,75.2397428,industrial_zone,brickworks,,way/498373894
31.5030972,75.2497388,industrial_zone,brickworks,,way/498373895
31.5039127,75.248135,industrial_zone,brickworks,,way/498373896
31.5071019,75.2458206,industrial_zone,brickworks,,way/498373897
31.5102433,75.2488275,industrial_zone,brickworks,,way/498373898
31.5080519,75.2582995,industrial_zone,brickworks,,way/498373899
31.5112706,75.2641197,industrial_zone,brickworks,,way/498373900
31.5243737,75.2655047,industrial_zone,brickworks,,way/498373901
31.5208906,75.2719516,industrial_zone,brickworks,,way/498373902
31.5222825,75.2716213,industrial_zone,brickworks,,way/498373903
31.5234944,75.2733593,industrial_zone,brickworks,,way/498373904
31.4993066,75.2422167,industrial_zone,brickworks,,way/498378315
31.500785,75.2410003,industrial_zone,brickworks,,way/498378317
31.5174554,75.2475587,industrial_zone,brickworks,,way/498378356
31.51279,75.2468115,industrial_zone,brickworks,,way/498378357
31.5147628,75.2448024,industrial_zone,brickworks,,way/498378358
31.5161957,75.241891,industrial_zone,brickworks,,way/498378359
31.5097125,75.2373054,industrial_zone,brickworks,,way/498378360
31.5103936,75.2341686,industrial_zone,brickworks,,way/498378362
10.0726586,77.1483377,industrial_zone,,,way/498447416
10.0788564,77.0622106,industrial_zone,,,way/498447423
10.0534686,77.1092895,industrial_zone,grinding_mill,Lockhart Tea Factory,way/498447430
10.0491805,77.1228674,industrial_zone,,,way/498447431
10.068523,77.0723118,industrial_zone,,,way/498447437
10.0579539,77.2063377,industrial_zone,,,way/498447504
10.0070151,77.2178551,industrial_zone,,,way/498447510
14.4308926,75.9679502,industrial_zone,,GM Agro and Beverages Limited,way/498507431
14.4502449,75.944118,industrial_zone,,,way/498510102
24.5648191,81.0000381,industrial_zone,,Prism Cement Plant,way/498582476
24.5624884,81.0085907,industrial_zone,,,way/498582487
22.3749878,88.4308985,industrial_zone,factory,Sasta Sundar,way/498691868
24.6097955,80.9044126,industrial_zone,,,way/498823967
21.8592135,75.9643784,industrial_zone,,Anaant Agro Industries,way/498832180
21.8668034,75.9605241,industrial_zone,,,way/498832182
21.8654916,75.9715506,industrial_zone,,Nirmal Natural  Fibers,way/498832183
21.8666988,75.9681308,industrial_zone,,Mandi,way/498832184
21.8653802,75.9681201,industrial_zone,,,way/498832185
21.8644759,75.9687933,industrial_zone,,Krishi Upaj  Mandi,way/498832186
10.8995665,76.9968571,industrial_zone,,,way/498881003
31.7172908,74.6667778,industrial_zone,brickworks,,way/498928795
31.6746329,74.6472735,industrial_zone,brickworks,,way/498934629
31.6657351,74.6316601,industrial_zone,brickworks,,way/498934675
31.8102559,74.8318508,industrial_zone,brickworks,,way/498945980
31.7949467,74.8662475,industrial_zone,brickworks,,way/498945984
31.7493581,74.8603532,industrial_zone,brickworks,,way/498946024
31.7554747,74.7925303,industrial_zone,brickworks,,way/498946028
31.7623564,74.8006331,industrial_zone,brickworks,,way/498946029
31.7956472,74.8168251,industrial_zone,brickworks,,way/498946041
31.7972099,74.8256159,industrial_zone,brickworks,,way/498946043
31.7479641,74.6973395,industrial_zone,brickworks,,way/498946077
31.7488661,74.8034807,industrial_zone,brickworks,,way/498946085
31.7317629,74.7305367,industrial_zone,brickworks,,way/498946088
31.6542334,74.5729947,industrial_zone,brickworks,,way/498946093
20.3112497,86.6452217,power_plant,coal,,way/499105807
31.8259035,74.9898712,industrial_zone,brickworks,,way/499168223
31.8534948,74.9201644,industrial_zone,brickworks,,way/499168228
31.8262134,74.8591527,industrial_zone,brickworks,,way/499168231
31.8256256,74.789086,industrial_zone,brickworks,,way/499168232
31.9053716,75.0620531,industrial_zone,brickworks,,way/499169579
31.907144,75.0638231,industrial_zone,brickworks,,way/499169582
31.8583787,75.0734033,industrial_zone,brickworks,,way/499171710
23.2716021,77.4538857,industrial_zone,,Bagsevania,way/499560150
22.9787782,72.488068,industrial_zone,,,way/499625699
22.974987,72.4890992,industrial_zone,,,way/499625700
22.983525,72.4952138,industrial_zone,,,way/499625701
26.5615966,88.2804532,industrial_zone,,,way/500284249
25.7950928,84.7493693,industrial_zone,,,way/500432974
25.5756112,83.5750043,industrial_zone,,,way/500448610
25.8627759,86.6002612,industrial_zone,brickworks,,way/500523698
25.860179,86.5973727,industrial_zone,brickworks,,way/500523699
25.8652247,86.5974285,industrial_zone,brickworks,,way/500523702
25.8580103,86.577652,industrial_zone,brickworks,,way/500528226
25.8571811,86.5730596,industrial_zone,brickworks,,way/500528227
25.8534452,86.5886617,industrial_zone,brickworks,,way/500528228
25.8550181,86.5860704,industrial_zone,brickworks,,way/500528229
25.8547619,86.5883746,industrial_zone,brickworks,,way/500528230
25.8609216,86.5879441,industrial_zone,brickworks,,way/500528232
25.8562426,86.5816727,industrial_zone,brickworks,,way/500528233
25.852698,86.5821193,industrial_zone,brickworks,,way/500528234
26.712635,88.2507826,industrial_zone,,,way/500546890
31.1866223,74.7864178,industrial_zone,brickyard,,way/501076406
31.1922637,74.7871059,industrial_zone,brickyard,,way/501079569
31.1964356,74.781827,industrial_zone,brickyard,,way/501079570
31.2295704,74.8521843,industrial_zone,brickyard,,way/501083613
26.3750277,87.2300692,industrial_zone,brickworks,,way/501474492
26.3775654,87.2378304,industrial_zone,brickworks,,way/501474498
26.3756268,87.2394592,industrial_zone,brickworks,,way/501474499
26.3445048,87.2468444,industrial_zone,brickworks,,way/501478838
26.3500244,87.2445118,industrial_zone,brickworks,,way/501478839
26.3569677,87.2453273,industrial_zone,brickworks,,way/501478840
26.3586671,87.2367005,industrial_zone,brickworks,,way/501478841
26.3608836,87.2384933,industrial_zone,brickworks,,way/501478842
26.3651959,87.2395891,industrial_zone,brickworks,,way/501478843
28.6767469,77.1446644,industrial_zone,,,way/501786872
24.7984712,85.5419969,industrial_zone,,,way/502194632
18.6200805,73.8267222,industrial_zone,,MIDC Bhosari,way/502438538
18.6184484,73.8369896,industrial_zone,,MIDC Bhosari,way/502438539
18.6376389,73.8326531,industrial_zone,,MIDC Bhosari,way/502438540
9.5975601,77.9169342,industrial_zone,,,way/502909654
9.3900391,78.1044791,industrial_zone,,,way/503041506
9.5880881,78.0225685,industrial_zone,,,way/503047364
24.2536669,80.7979434,industrial_zone,,KJS Cement Factory,way/503771559
26.29766,88.1856519,industrial_zone,brickworks,,way/503848477
26.2811946,88.1750798,industrial_zone,,,way/503863629
26.2795908,88.1782166,industrial_zone,brickworks,,way/503863630
26.2801262,88.1734852,industrial_zone,brickworks,,way/503863631
26.1776093,88.0138918,industrial_zone,brickworks,,way/503863633
26.2986577,88.1549035,industrial_zone,brickworks,,way/503864889
26.299127,88.1508692,industrial_zone,brickworks,,way/503864890
26.2955118,88.1548671,industrial_zone,brickworks,,way/503864891
26.2954549,88.156842,industrial_zone,brickworks,,way/503864892
11.45105,76.9068669,industrial_zone,,,way/503977198
11.4417007,76.900748,industrial_zone,,,way/503977204
11.4314191,76.9041657,industrial_zone,,,way/503977211
26.3777158,87.9748639,industrial_zone,brickyard,,way/504072716
26.3853801,87.9659478,industrial_zone,brickyard,,way/504072718
26.3349371,88.000061,industrial_zone,brickyard,,way/504079783
26.3372448,87.9964981,industrial_zone,brickyard,,way/504079787
26.3429762,87.9986964,industrial_zone,brickyard,,way/504079789
26.3442519,87.9883703,industrial_zone,brickworks,,way/504079792
26.3454387,87.9888941,industrial_zone,brickyard,,way/504079796
26.3360723,87.9577453,industrial_zone,brickyard,,way/504079798
26.341458,87.97461,industrial_zone,brickworks,,way/504079801
26.3382141,87.9736179,industrial_zone,brickyard,,way/504079805
26.3377106,87.9754802,industrial_zone,brickyard,,way/504079809
26.3336661,87.9813357,industrial_zone,brickyard,,way/504079817
26.3306465,87.9837948,industrial_zone,brickyard,,way/504079821
26.324144,87.9843108,industrial_zone,brickyard,,way/504079828
26.3158099,87.9901983,industrial_zone,brickyard,,way/504079831
26.3166813,87.9989367,industrial_zone,brickyard,,way/504079834
26.3197475,88.0077309,industrial_zone,brickyard,,way/504079843
26.3407848,88.007674,industrial_zone,brickyard,,way/504079846
26.3380353,88.013902,industrial_zone,brickyard,,way/504079849
26.3363928,88.0124578,industrial_zone,brickyard,,way/504079852
26.3330487,88.0138109,industrial_zone,brickyard,,way/504079856
26.3348438,88.016745,industrial_zone,brickyard,,way/504079859
26.3487988,88.0219365,industrial_zone,brickworks,,way/504079862
26.347662,88.0237886,industrial_zone,brickworks,,way/504079865
26.350849,88.02575,industrial_zone,brickworks,,way/504079868
26.3511246,88.0217794,industrial_zone,brickworks,,way/504079871
26.3515028,88.0200914,industrial_zone,brickworks,,way/504079875
26.3509674,88.0032478,industrial_zone,brickyard,,way/504079878
26.3523274,88.0008309,industrial_zone,brickyard,,way/504079882
26.3505369,87.9998969,industrial_zone,brickyard,,way/504079885
26.3531156,87.9914842,industrial_zone,brickyard,,way/504079892
26.354692,87.9818187,industrial_zone,brickyard,,way/504079895
26.3603505,87.9842311,industrial_zone,brickyard,,way/504079898
26.3586922,88.0001771,industrial_zone,brickyard,,way/504083227
26.3461085,88.0055782,industrial_zone,brickyard,,way/504083234
26.3463909,88.0018195,industrial_zone,brickyard,,way/504083235
23.4389497,72.6531565,industrial_zone,,,way/504124832
22.7683119,86.2359112,industrial_zone,,,way/504140580
11.4585861,76.9983139,industrial_zone,,,way/504156709
26.3912346,86.0554265,industrial_zone,,brick kiln,way/504730184
26.3797001,86.0535201,industrial_zone,,brick kiln,way/504730196
26.419491,86.0288624,industrial_zone,,brick kiln,way/504730207
26.4101101,86.0207868,industrial_zone,,brick kiln,way/504730217
26.3622742,86.0413336,industrial_zone,,brick kiln,way/504730232
26.3639369,86.0428435,industrial_zone,,brick kiln,way/504730238
26.4105772,86.0514798,industrial_zone,,brick kiln,way/504730244
26.3881329,86.0243356,industrial_zone,,brick kiln,way/504730259
26.3864423,86.0244412,industrial_zone,,brick kiln,way/504730276
26.3543215,86.0400387,industrial_zone,,brick kiln,way/504730281
26.3640561,86.0265591,industrial_zone,,brick kiln,way/504730290
24.1998255,80.7978892,industrial_zone,,Maihar Cement,way/504750029
24.263269,80.8206167,industrial_zone,,,way/504774101
24.3133721,80.9535478,industrial_zone,,,way/504793709
26.61695,88.2949225,industrial_zone,brickyard,,way/504859142
26.6177665,88.2920551,industrial_zone,brickyard,,way/504859143
26.6045771,88.286979,industrial_zone,brickyard,,way/504859147
16.7322217,82.2849584,industrial_zone,,,way/504971886
16.7390594,82.2146309,industrial_zone,,,way/504971894
16.7442079,82.2931593,industrial_zone,,Reliance Industries,way/504971897
25.2858399,80.5792953,industrial_zone,,,way/504986953
20.9392192,73.1956251,industrial_zone,,,way/505007213
19.2704452,84.7780998,industrial_zone,,,way/505220021
19.2699917,84.7778625,industrial_zone,,,way/505220022
19.2737913,84.7808386,industrial_zone,,,way/505220023
19.2714456,84.7796451,industrial_zone,,,way/505220024
22.7712147,86.2235946,industrial_zone,,,way/505241815
22.8039435,86.0927218,industrial_zone,,,way/505244299
20.8137135,73.0092982,industrial_zone,,,way/505244690
21.1647586,72.9869444,industrial_zone,,,way/505614116
21.1585162,72.9778882,industrial_zone,,,way/505614117
21.1589517,72.9893001,industrial_zone,,,way/505614118
25.6096714,88.142471,industrial_zone,brickworks,,way/506282969
25.6388012,88.3493739,industrial_zone,brickyard,,way/506293869
25.6398205,88.3462974,industrial_zone,brickyard,,way/506293872
10.8808901,76.9195372,industrial_zone,,,way/506388069
26.4592853,80.2184826,industrial_zone,,,way/506689492
21.0953596,73.3001855,industrial_zone,,,way/506916949
21.1344699,73.2403407,industrial_zone,,,way/506958208
21.1441671,73.2486076,industrial_zone,,,way/506962940
25.7400882,87.8752693,industrial_zone,brickyard,,way/507098870
24.16518,81.9069647,industrial_zone,,,way/507538149
24.1667826,81.909706,industrial_zone,,,way/507543445
21.1323784,73.400131,industrial_zone,,,way/507565546
20.7685915,73.0013969,industrial_zone,,,way/508012255
20.7634584,73.0003918,industrial_zone,,,way/508012257
20.7656497,72.9970191,industrial_zone,,,way/508019117
20.7663987,72.9924183,industrial_zone,,,way/508027659
20.7722393,72.9739499,industrial_zone,,"The Agrcultural Produce Market Committee,Bilimora",way/508032462
20.7751799,72.9721714,industrial_zone,,,way/508032946
20.7735514,72.9706623,industrial_zone,,,way/508032947
20.77219,72.9688656,industrial_zone,,,way/508033563
21.1185119,73.0938043,industrial_zone,,,way/508371547
21.1196593,73.0859626,industrial_zone,,,way/508371548
27.184405,88.5495686,industrial_zone,,,way/508563527
27.1952963,88.6202475,industrial_zone,,,way/508563528
11.427341,76.7568009,industrial_zone,,,way/508900312
11.4056677,76.7493591,industrial_zone,,,way/508900323
21.0095106,73.2491385,industrial_zone,,,way/508940931
28.7347434,76.8594587,industrial_zone,,,way/508950019
28.7316645,76.8579714,industrial_zone,,Hindustan petroleum corporation limited,way/508950020
20.9947252,73.292648,industrial_zone,,,way/508959090
20.994228,73.299266,industrial_zone,,,way/508959093
17.0431076,82.2046003,industrial_zone,,rice mill,way/509157314
17.0408315,82.2033711,industrial_zone,,,way/509210069
20.8167722,72.9975309,industrial_zone,,,way/509241027
15.670031,76.1086179,power_plant,industrial,KEB,way/509312751
15.673657,76.1051266,industrial_zone,,,way/509312754
15.6726684,76.1078357,industrial_zone,,Stone Boulders,way/509312756
26.0621679,89.3699597,industrial_zone,,,way/509355897
29.954029,75.5418516,industrial_zone,,,way/509644489
29.9527624,75.5425155,industrial_zone,,,way/509644491
29.9445237,75.5423646,industrial_zone,,,way/509652046
20.9047925,74.7258228,industrial_zone,,,way/509798955
29.9387569,75.5661153,industrial_zone,,,way/509897654
29.9384982,75.5674367,industrial_zone,,,way/509897655
21.1450337,73.0338575,industrial_zone,,,way/509917580
21.1553842,73.0514826,industrial_zone,,,way/509917582
19.1736566,83.405434,industrial_zone,,Sleeper Plant,way/510424487
9.5059448,78.2487206,power_plant,solar,,way/510509722
25.9103381,87.5212339,industrial_zone,brickworks,,way/510567868
25.9297579,87.5307074,industrial_zone,brickworks,,way/510567869
25.9315067,87.5328317,industrial_zone,brickworks,,way/510567870
25.9343819,87.5326681,industrial_zone,brickworks,,way/510567871
26.4881213,71.2045993,power_plant,solar,,way/511091093
25.6043272,87.8780642,industrial_zone,brickworks,,way/511338923
28.2897295,78.4249673,industrial_zone,,TATA Chemicals,way/511550301
29.9412485,75.5432944,industrial_zone,,,way/512082422
17.6871809,83.0986677,industrial_zone,,Tandava Lakshmi Fabrication industry,way/512874349
17.6872013,83.099205,industrial_zone,,PBL Transport,way/512874352
29.9093632,75.5400637,industrial_zone,,,way/513038150
13.0051536,77.4650127,industrial_zone,,,way/513532039
12.9960209,77.4622339,industrial_zone,,,way/513532041
12.9910669,77.4514997,industrial_zone,,,way/513532044
12.9898483,77.4482998,industrial_zone,,,way/513532045
12.9884462,77.4480665,industrial_zone,,,way/513532046
12.9887302,77.4545071,industrial_zone,,Machohalli Industrial Area,way/513532048
12.9893524,77.4604422,industrial_zone,,,way/513532050
12.9844297,77.4552806,industrial_zone,,Machohalli Industrial Area,way/513532051
12.967962,77.4420746,industrial_zone,,,way/513532053
12.9686572,77.4453091,industrial_zone,,,way/513532055
12.9769219,77.4409572,industrial_zone,,Yerappa Industrial Layout,way/513532059
12.9753955,77.4254883,industrial_zone,,,way/513532061
26.2505494,81.5120088,industrial_zone,,,way/514131270
26.2636098,81.4983651,industrial_zone,,,way/514194230
22.5656242,88.4904777,industrial_zone,,,way/514278931
26.3999248,87.266928,industrial_zone,,,way/514563704
17.5486618,78.3778462,industrial_zone,,Dr. Reddy's Laboratories Limited,way/514609443
25.9272724,83.5676998,industrial_zone,,Swadeshi Cotton Mill,way/515194845
25.9625629,83.5731421,industrial_zone,,New Sabji Mandi,way/515318009
19.7127275,83.3977733,industrial_zone,,,way/515836059
21.2091093,73.5723312,industrial_zone,factory,JK Paper Ltd.,way/515850154
23.7652791,86.0303762,industrial_zone,,,way/516324243
20.8337947,73.2472714,industrial_zone,,,way/516405880
14.3748844,76.5822565,power_plant,solar,Varavoo Kaval,way/516693328
22.5624433,88.4889131,power_plant,industrial,,way/516773871
26.5144387,86.9870576,industrial_zone,,,way/517288920
26.3946384,87.1697175,industrial_zone,,,way/517293352
20.6719287,79.603904,industrial_zone,,,way/517345556
20.9497071,79.2255902,industrial_zone,,Purti,way/517345570
26.3520661,87.3141364,industrial_zone,,,way/517447845
26.3511589,87.3130192,industrial_zone,,,way/517447847
26.351493,87.317402,industrial_zone,,,way/517455527
26.1134435,91.6785211,industrial_zone,,Solid waste disposal site,way/517462549
28.2363585,77.8249021,industrial_zone,,,way/517762743
26.4388391,88.1015231,industrial_zone,,,way/518017185
26.4332384,88.0985562,industrial_zone,,,way/518017202
26.5706401,88.1281211,industrial_zone,,,way/518114382
26.4343148,87.898723,industrial_zone,,,way/518232913
26.4357602,87.9103285,industrial_zone,,,way/518232927
26.0997325,91.6174371,industrial_zone,manufacturing,Spey Bottlers Private Limited,way/518250417
30.1127212,80.8345246,industrial_zone,,,way/518357404
29.9386252,75.5572821,industrial_zone,,,way/518567579
29.9380991,75.5586453,industrial_zone,,,way/518567581
29.9406355,75.5545915,industrial_zone,,,way/518567845
29.9437338,75.5387977,industrial_zone,,,way/518567846
29.9109628,75.5376395,industrial_zone,,,way/518568220
29.9091786,75.5494059,industrial_zone,,,way/518568894
20.7483977,73.0473859,industrial_zone,,,way/518587165
20.7493203,73.0499574,industrial_zone,,,way/518587167
21.8123247,76.3389667,industrial_zone,,,way/518865595
21.8293544,76.3221997,industrial_zone,,,way/518869496
19.8392558,75.228767,industrial_zone,,Sterlite Technologies Ltd.,way/519243502
19.2976497,84.8005579,industrial_zone,,,way/519307239
19.2536386,84.7291005,industrial_zone,,,way/519310202
26.3513306,87.3234645,industrial_zone,,,way/519372394
26.3523499,87.3226351,industrial_zone,,,way/519372395
19.8406885,75.2272072,industrial_zone,,Varroc,way/519519913
26.7781422,88.3065027,industrial_zone,,mijnbouw,way/519742578
22.9355784,72.6384218,industrial_zone,,,way/519839586
26.4501725,87.8620721,industrial_zone,,,way/520117436
8.7077399,77.5549364,industrial_zone,,,way/520201648
22.3864867,82.5962743,industrial_zone,,,way/520317394
26.3682921,87.2800565,industrial_zone,,,way/520338107
16.6137378,77.9745869,industrial_zone,,Vibha Seeds,way/520382361
21.1595328,72.9565743,industrial_zone,,,way/520483627
26.6117059,75.9300482,industrial_zone,,Indian Oil Corporation Chaksu Station,way/520501107
26.2763475,74.8986375,industrial_zone,,,way/520501110
12.7132688,77.8713401,industrial_zone,,Waste Sewage treatment,way/520727509
17.688724,83.1396219,industrial_zone,,Brick Factory,way/521013580
26.8970161,75.7909064,industrial_zone,warehouse,Sudershanpura Industrial Area,way/521141400
21.0550805,73.0580429,industrial_zone,,,way/521303137
22.7184554,88.2749945,industrial_zone,,,way/521311959
18.6729612,83.9500418,industrial_zone,,Wood Depot,way/521477534
21.9676335,83.8945734,power_plant,coal,Darlipali Super Thermal Power Station,way/521570800
22.9368505,88.386235,industrial_zone,,,way/521859137
10.6151705,76.2037818,industrial_zone,,Sheon Polymers,way/522790244
10.616806,76.2033228,industrial_zone,,Spinner HDPE Pipes,way/522816481
24.9612837,74.6581059,industrial_zone,,,way/522976720
24.3250549,82.2930451,industrial_zone,,Brickworks,way/523712874
24.1595547,82.4006366,industrial_zone,,,way/523731846
21.7586976,78.3021515,industrial_zone,,,way/524397133
21.7731079,78.2634111,industrial_zone,,,way/524397134
20.9736277,73.0053259,industrial_zone,,,way/524619717
25.0405366,73.8610135,industrial_zone,,,way/525077364
13.674385,80.1956893,industrial_zone,,Telemtry and Telecommand,way/525446106
25.285157,89.0042275,industrial_zone,,,way/525451017
25.2872466,89.0072721,industrial_zone,,,way/525451019
12.3054958,76.6948407,industrial_zone,,,way/525518059
23.9271937,85.3424224,industrial_zone,,,way/525576767
23.8181746,85.5700555,industrial_zone,,,way/525883266
12.7070708,79.9480623,industrial_zone,brickyard,,way/525999402
12.7034521,79.950605,industrial_zone,brickyard,,way/525999403
12.7145225,79.9462276,industrial_zone,brickyard,,way/525999407
12.7102002,79.9462773,industrial_zone,brickyard,,way/525999410
12.7215671,79.9410845,industrial_zone,brickyard,,way/525999412
12.7242607,79.9394296,industrial_zone,brickyard,,way/525999418
12.7261105,79.9341993,industrial_zone,brickyard,,way/525999425
23.7960489,85.5692292,industrial_zone,,,way/526109378
23.7967487,85.5499559,industrial_zone,,,way/526109388
23.8236795,85.4902673,industrial_zone,,,way/526115347
23.8270445,85.4870041,industrial_zone,brickyard,,way/526115348
23.8183534,85.4729895,industrial_zone,,,way/526128845
25.4732978,88.7091518,industrial_zone,,,way/526152649
23.7234683,85.524852,industrial_zone,,,way/526174567
23.7405312,85.6438988,industrial_zone,,,way/526185325
23.7577755,85.8945674,power_plant,industrial,Power Plant,way/526196727
24.4133028,85.4824399,industrial_zone,,,way/526475536
24.4188402,85.4900977,industrial_zone,,,way/526475537
24.4400113,85.5214966,industrial_zone,,,way/526476509
25.4636282,88.832229,industrial_zone,,,way/526533165
25.5131626,88.7599955,industrial_zone,,,way/526758954
12.697856,79.9035162,industrial_zone,brickyard,,way/526761962
8.2943287,77.5465882,industrial_zone,,High Altitude Test Facility,way/527373643
8.2933895,77.5494547,industrial_zone,,Cryo Main Engine and Stage Test Facility,way/527373646
8.2913572,77.5469808,industrial_zone,,"Stage Test Facility, Principal Test Stand",way/527373649
16.8316796,80.0583219,industrial_zone,,,way/527502749
16.8110555,80.1482042,industrial_zone,,,way/527502773
16.8764845,80.1217034,industrial_zone,,,way/527502777
16.7984181,79.9130657,industrial_zone,,,way/527502782
16.8520484,80.0440116,industrial_zone,,,way/527502791
16.4593095,80.5735481,industrial_zone,,,way/527502816
23.6564568,85.3622787,industrial_zone,,,way/527549932
16.406112,80.5532685,industrial_zone,,,way/527649582
16.1272978,80.9621159,industrial_zone,,KCP Sugar and Industries Corporation Limited,way/528295168
23.7913529,86.2724392,industrial_zone,,,way/528342886
23.7091632,86.375676,industrial_zone,,,way/528375433
23.7508798,86.3865878,industrial_zone,,,way/528391297
23.7610186,86.380614,industrial_zone,,,way/528391299
23.740955,86.3519675,industrial_zone,mine,Moonidih coal project,way/528437053
23.7245025,86.3409031,industrial_zone,,,way/528448917
23.6548168,86.4487431,industrial_zone,,,way/528449028
21.2214461,72.8371086,industrial_zone,,Dobariya Estate,way/528954413
